Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Wear_Speed_Ratio,Temp_Diff,Power_Index,Temperature_Stress
2,303.9,313.1,1437,48.3,110,0,0.07654836464857341,9.200000000000045,69407.09999999999,15122.73
2,303.8,313.0,1514,45.0,113,0,0.07463672391017173,9.199999999999989,68130.0,14085.0
2,304.0,313.1,1694,31.4,116,0,0.06847697756788666,9.100000000000023,53191.6,9831.34
1,304.0,313.1,1564,50.9,119,0,0.07608695652173914,9.100000000000023,79607.59999999999,15936.79
2,303.9,313.1,1514,41.1,121,0,0.07992073976221929,9.200000000000045,62225.4,12868.410000000002
2,304.0,313.2,1500,40.6,124,0,0.08266666666666667,9.199999999999989,60900.0,12715.92
1,304.0,313.2,1615,37.8,127,0,0.07863777089783282,9.199999999999989,61046.99999999999,11838.96
2,304.1,313.2,1586,41.1,129,0,0.08133669609079446,9.099999999999966,65184.600000000006,12872.52
1,304.1,313.3,1732,28.5,132,0,0.07621247113163972,9.199999999999989,49362.0,8929.050000000001
0,304.1,313.3,1689,32.5,134,0,0.0793368857312019,9.199999999999989,54892.5,10182.25
0,304.1,313.2,1586,34.6,139,0,0.08764186633039092,9.099999999999966,54875.600000000006,10836.72
1,304.0,313.2,1314,47.1,144,0,0.1095890410958904,9.199999999999989,61889.4,14751.72
1,304.1,313.2,1569,35.8,146,0,0.09305289993626514,9.099999999999966,56170.2,11212.56
1,304.1,313.2,1468,39.4,148,0,0.1008174386920981,9.099999999999966,57839.2,12340.08
1,304.1,313.2,1412,47.5,150,0,0.10623229461756374,9.099999999999966,67070.0,14877.0
2,304.1,313.2,1510,46.9,152,0,0.10066225165562914,9.099999999999966,70819.0,14689.08
2,304.1,313.2,1410,42.4,155,0,0.1099290780141844,9.099999999999966,59784.0,13279.679999999998
2,304.1,313.3,1680,29.3,158,0,0.09404761904761905,9.199999999999989,49224.0,9179.69
0,304.0,313.2,1271,68.6,161,1,0.12667191188040913,9.199999999999989,87190.59999999999,21485.519999999997
0,304.0,313.1,1472,45.5,166,0,0.11277173913043478,9.100000000000023,66976.0,14246.050000000001
0,304.0,313.0,1701,30.4,171,0,0.10052910052910052,9.0,51710.399999999994,9515.199999999999
1,303.9,313.0,1480,39.9,176,0,0.11891891891891893,9.100000000000023,59052.0,12488.699999999999
1,303.9,313.0,1433,48.4,178,0,0.12421493370551291,9.100000000000023,69357.2,15149.199999999999
1,303.8,312.9,1514,34.3,180,0,0.11889035667107001,9.099999999999966,51930.2,10732.469999999998
1,303.8,312.9,1619,35.7,182,0,0.11241507103150093,9.099999999999966,57798.3,11170.53
0,303.8,312.9,1378,45.6,184,0,0.13352685050798258,9.099999999999966,62836.8,14268.24
2,303.9,312.9,1430,53.5,189,0,0.13216783216783218,9.0,76505.0,16740.149999999998
1,303.8,312.9,1367,49.9,192,0,0.14045354791514264,9.099999999999966,68213.3,15613.71
1,303.9,312.9,1526,42.5,194,0,0.127129750982962,9.0,64855.0,13298.249999999998
1,303.9,312.8,1419,47.9,196,0,0.13812544045102185,8.900000000000034,67970.09999999999,14983.12
1,304.0,312.8,1542,42.7,198,0,0.12840466926070038,8.800000000000011,65843.40000000001,13356.560000000001
1,304.0,312.9,1363,62.5,200,1,0.1467351430667645,8.899999999999977,85187.5,19556.25
1,304.0,312.9,1313,53.9,202,0,0.15384615384615385,8.899999999999977,70770.7,16865.309999999998
0,304.0,312.9,1495,46.6,0,0,0.0,8.899999999999977,69667.0,14581.14
1,304.0,313.0,1407,42.1,5,0,0.0035536602700781805,9.0,59234.700000000004,13177.300000000001
1,304.1,313.0,1566,37.2,7,0,0.004469987228607918,8.899999999999977,58255.200000000004,11643.6
1,304.1,313.1,1550,30.9,9,0,0.005806451612903226,9.0,47895.0,9674.79
2,304.2,313.2,1396,50.5,11,0,0.007879656160458453,9.0,70498.0,15816.599999999999
2,304.3,313.3,1540,39.0,14,0,0.00909090909090909,9.0,60060.0,12218.7
2,304.2,313.2,1380,48.7,17,0,0.012318840579710146,9.0,67206.0,15252.84
2,304.2,313.1,1608,31.1,20,0,0.012437810945273632,8.900000000000034,50008.8,9737.410000000002
0,304.2,313.0,1442,40.9,23,0,0.0159500693481276,8.800000000000011,58977.799999999996,12801.699999999999
1,304.1,313.0,1408,45.3,28,0,0.019886363636363636,8.899999999999977,63782.399999999994,14178.9
2,304.0,313.0,1454,46.8,30,0,0.02063273727647868,9.0,68047.2,14648.4
1,304.1,313.1,1666,34.6,33,0,0.019807923169267706,9.0,57643.600000000006,10833.260000000002
1,304.1,313.2,1366,46.6,35,0,0.02562225475841874,9.099999999999966,63655.6,14595.12
1,304.2,313.2,1464,44.9,37,0,0.025273224043715847,9.0,65733.59999999999,14062.679999999998
1,304.3,313.3,1775,24.9,39,0,0.021971830985915493,9.0,44197.5,7801.17
2,304.3,313.4,1482,43.8,41,0,0.02766531713900135,9.099999999999966,64911.6,13726.919999999998
2,304.2,313.4,1411,54.8,44,0,0.03118355776045358,9.199999999999989,77322.8,17174.319999999996
1,304.2,313.3,1410,51.6,47,0,0.03333333333333333,9.100000000000023,72756.0,16166.28
2,304.1,313.3,1494,39.0,49,0,0.03279785809906292,9.199999999999989,58266.0,12218.7
0,304.1,313.2,1590,43.4,52,0,0.03270440251572327,9.099999999999966,69006.0,13592.88
1,304.1,313.1,1327,54.1,57,0,0.04295403165033911,9.0,71790.7,16938.710000000003
1,304.1,313.1,1969,20.8,59,0,0.029964448958862366,9.0,40955.200000000004,6512.4800000000005
2,304.0,313.0,1377,56.0,61,0,0.04429920116194626,9.0,77112.0,17528.0
1,304.0,313.0,1541,45.9,64,0,0.04153147306943543,9.0,70731.9,14366.699999999999
2,304.0,313.0,1685,28.2,66,0,0.03916913946587537,9.0,47517.0,8826.6
1,304.0,313.1,1465,41.0,69,0,0.04709897610921502,9.100000000000023,60065.0,12837.1
2,303.9,313.1,1483,47.2,71,0,0.04787592717464599,9.200000000000045,69997.6,14778.320000000002
2,303.9,313.2,1570,40.7,74,0,0.04713375796178344,9.300000000000011,63899.00000000001,12747.24
1,303.9,313.2,1345,48.2,77,0,0.05724907063197026,9.300000000000011,64829.00000000001,15096.24
2,303.9,313.2,1608,40.6,79,0,0.049129353233830844,9.300000000000011,65284.8,12715.92
2,304.0,313.3,1415,52.8,82,0,0.057950530035335686,9.300000000000011,74712.0,16542.239999999998
2,304.1,313.5,1470,45.8,85,0,0.05782312925170068,9.399999999999977,67326.0,14358.3
2,304.1,313.5,1428,39.9,88,0,0.06162464985994398,9.399999999999977,56977.2,12508.65
0,304.2,313.5,1627,32.2,91,0,0.055931161647203444,9.300000000000011,52389.4,10094.7
1,304.2,313.4,1457,49.4,96,0,0.06588881262868909,9.199999999999989,71975.8,15481.96
1,304.2,313.4,1475,40.2,98,0,0.06644067796610169,9.199999999999989,59295.00000000001,12598.68
1,304.2,313.5,1438,50.1,100,0,0.06954102920723226,9.300000000000011,72043.8,15706.35
2,304.2,313.5,1437,47.2,102,0,0.0709812108559499,9.300000000000011,67826.40000000001,14797.2
2,304.1,313.4,1518,42.4,105,0,0.0691699604743083,9.299999999999955,64363.2,13288.159999999998
2,304.1,313.5,1587,33.6,108,0,0.06805293005671077,9.399999999999977,53323.200000000004,10533.6
1,304.1,313.4,1399,43.7,111,0,0.07934238741958542,9.299999999999955,61136.3,13695.58
1,304.1,313.5,1469,44.6,113,0,0.07692307692307693,9.399999999999977,65517.4,13982.1
1,304.1,313.4,1374,56.6,115,0,0.08369723435225619,9.299999999999955,77768.40000000001,17738.44
1,304.0,313.3,1519,36.7,117,0,0.07702435813034891,9.300000000000011,55747.3,11498.11
1,303.9,313.2,1540,44.4,119,0,0.07727272727272727,9.300000000000011,68376.0,13906.08
1,303.9,313.3,1394,51.6,121,0,0.08680057388809183,9.400000000000034,71930.40000000001,16166.28
2,304.0,313.4,1389,45.8,123,0,0.08855291576673865,9.399999999999977,63616.2,14353.719999999998
2,304.0,313.5,1732,26.2,126,0,0.07274826789838337,9.5,45378.4,8213.699999999999
1,304.1,313.6,1556,37.4,129,0,0.08290488431876607,9.5,58194.399999999994,11728.640000000001
2,304.1,313.6,1441,43.7,131,0,0.09090909090909091,9.5,62971.700000000004,13704.320000000002
1,304.1,313.6,1382,46.7,134,0,0.09696092619392185,9.5,64539.4,14645.120000000003
2,304.2,313.8,1481,44.9,136,0,0.09182984469952735,9.600000000000023,66496.9,14089.62
2,304.2,313.7,2113,18.4,139,0,0.06578324656885944,9.5,38879.2,5772.079999999999
1,304.2,313.8,1401,53.9,142,0,0.10135617416131334,9.600000000000023,75513.9,16913.82
1,304.1,313.6,1611,31.4,144,0,0.0893854748603352,9.5,50585.399999999994,9847.04
2,304.2,313.6,1512,33.4,146,0,0.09656084656084656,9.400000000000034,50500.799999999996,10474.24
1,304.2,313.6,1411,46.0,149,0,0.10559886605244508,9.400000000000034,64906.0,14425.6
2,304.2,313.6,1424,43.7,151,0,0.10603932584269662,9.400000000000034,62228.8,13704.320000000002
1,304.2,313.6,1469,40.0,154,0,0.10483321987746766,9.400000000000034,58760.0,12544.0
0,304.2,313.5,1684,29.8,156,0,0.09263657957244656,9.300000000000011,50183.200000000004,9342.300000000001
2,304.2,313.5,1532,41.3,161,0,0.10509138381201044,9.300000000000011,63271.6,12947.55
2,304.2,313.5,1557,37.3,164,0,0.10533076429030186,9.300000000000011,58076.1,11693.55
2,304.3,313.5,1416,48.1,167,0,0.11793785310734463,9.199999999999989,68109.6,15079.35
1,304.3,313.5,1802,25.4,170,0,0.09433962264150944,9.199999999999989,45770.799999999996,7962.9
2,304.3,313.5,2245,15.1,172,0,0.07661469933184856,9.199999999999989,33899.5,4733.849999999999
1,304.2,313.4,1434,42.5,175,0,0.12203626220362622,9.199999999999989,60945.0,13319.499999999998
2,304.1,313.3,1725,28.3,177,0,0.10260869565217391,9.199999999999989,48817.5,8866.390000000001
1,304.2,313.3,1668,35.7,180,0,0.1079136690647482,9.100000000000023,59547.600000000006,11184.810000000001
1,304.1,313.3,1452,43.9,182,0,0.12534435261707988,9.199999999999989,63742.799999999996,13753.87
1,304.1,313.3,1415,50.0,184,0,0.13003533568904593,9.199999999999989,70750.0,15665.0
1,304.1,313.2,1824,25.8,186,0,0.10197368421052631,9.099999999999966,47059.200000000004,8080.5599999999995
1,304.1,313.3,1438,45.5,188,0,0.13073713490959665,9.199999999999989,65429.0,14255.15
1,304.1,313.3,1883,24.5,190,0,0.1009028146574615,9.199999999999989,46133.5,7675.85
1,304.2,313.4,1735,28.9,192,0,0.1106628242074928,9.199999999999989,50141.5,9057.259999999998
1,304.3,313.5,1464,36.7,194,0,0.1325136612021858,9.199999999999989,53728.8,11505.45
2,304.3,313.6,1489,40.3,196,0,0.13163196776359973,9.300000000000011,60006.7,12638.08
2,304.4,313.6,1510,38.9,199,0,0.1317880794701987,9.200000000000045,58739.0,12199.04
2,304.3,313.6,1585,32.1,202,0,0.12744479495268138,9.300000000000011,50878.5,10066.560000000001
1,304.4,313.7,1509,35.0,205,1,0.1358515573227303,9.300000000000011,52815.0,10979.5
1,304.4,313.6,1568,39.1,0,0,0.0,9.200000000000045,61308.8,12261.760000000002
2,304.3,313.5,1525,42.0,2,0,0.0013114754098360656,9.199999999999989,64050.0,13167.0
1,304.4,313.7,1607,33.5,5,0,0.0031113876789047915,9.300000000000011,53834.5,10508.949999999999
1,304.5,313.7,1670,32.9,7,0,0.004191616766467066,9.199999999999989,54943.0,10320.73
1,304.4,313.6,1585,38.9,9,0,0.0056782334384858045,9.200000000000045,61656.5,12199.04
1,304.4,313.6,1569,38.4,11,0,0.007010834926704908,9.200000000000045,60249.6,12042.24
1,304.4,313.6,1507,43.1,13,0,0.008626410086264101,9.200000000000045,64951.700000000004,13516.160000000002
1,304.3,313.5,1452,41.5,15,0,0.010330578512396695,9.199999999999989,60258.0,13010.25
1,304.3,313.5,1590,29.8,17,0,0.010691823899371069,9.199999999999989,47382.0,9342.300000000001
1,304.3,313.6,1409,56.0,19,0,0.0134847409510291,9.300000000000011,78904.0,17561.600000000002
1,304.3,313.5,2643,12.7,21,0,0.007945516458569807,9.199999999999989,33566.1,3981.45
1,304.2,313.4,1644,31.7,23,0,0.013990267639902677,9.199999999999989,52114.799999999996,9934.779999999999
1,304.2,313.4,1568,37.6,25,0,0.01594387755102041,9.199999999999989,58956.8,11783.84
0,304.2,313.3,1625,37.3,27,0,0.016615384615384615,9.100000000000023,60612.49999999999,11686.09
1,304.2,313.4,1482,41.4,32,0,0.021592442645074223,9.199999999999989,61354.799999999996,12974.759999999998
0,304.1,313.3,1397,49.6,34,0,0.024337866857551897,9.199999999999989,69291.2,15539.68
1,304.1,313.3,1459,50.3,39,0,0.026730637422892393,9.199999999999989,73387.7,15758.99
1,304.2,313.4,1490,44.0,41,0,0.027516778523489934,9.199999999999989,65560.0,13789.599999999999
1,304.1,313.2,1434,50.1,43,0,0.0299860529986053,9.099999999999966,71843.40000000001,15691.32
2,304.1,313.2,2028,18.9,45,0,0.022189349112426034,9.099999999999966,38329.2,5919.48
1,304.2,313.3,1464,45.9,48,0,0.03278688524590164,9.100000000000023,67197.59999999999,14380.47
2,304.2,313.4,1713,23.5,50,0,0.02918855808523059,9.199999999999989,40255.5,7364.9
2,304.3,313.4,1624,32.1,53,0,0.03263546798029557,9.099999999999966,52130.4,10060.14
1,304.2,313.4,1421,43.4,56,0,0.03940886699507389,9.199999999999989,61671.4,13601.559999999998
0,304.2,313.5,1546,41.4,58,0,0.037516170763260026,9.300000000000011,64004.399999999994,12978.9
1,304.2,313.4,1639,32.7,63,0,0.03843807199511898,9.199999999999989,53595.3,10248.18
0,304.1,313.4,1696,29.6,65,0,0.038325471698113206,9.299999999999955,50201.600000000006,9276.64
1,304.1,313.3,1470,39.9,70,0,0.047619047619047616,9.199999999999989,58653.0,12500.67
2,304.1,313.3,1480,38.4,72,0,0.04864864864864865,9.199999999999989,56832.0,12030.72
2,304.2,313.4,1329,54.5,75,0,0.056433408577878104,9.199999999999989,72430.5,17080.3
1,304.2,313.4,1740,28.2,78,0,0.04482758620689655,9.199999999999989,49068.0,8837.88
2,304.2,313.5,1739,28.1,80,0,0.04600345025876941,9.300000000000011,48865.9,8809.35
2,304.2,313.5,1390,47.8,83,0,0.05971223021582734,9.300000000000011,66442.0,14985.3
1,304.2,313.4,1740,23.7,86,0,0.04942528735632184,9.199999999999989,41238.0,7427.579999999999
2,304.0,313.3,1844,27.1,88,0,0.04772234273318872,9.300000000000011,49972.4,8490.43
0,304.0,313.1,1388,53.2,91,0,0.06556195965417867,9.100000000000023,73841.6,16656.920000000002
0,304.0,313.2,1517,43.1,96,0,0.06328279499011207,9.199999999999989,65382.700000000004,13498.92
2,304.0,313.1,1450,42.8,101,0,0.0696551724137931,9.100000000000023,62059.99999999999,13400.68
1,304.0,313.2,1584,38.7,104,0,0.06565656565656566,9.199999999999989,61300.8,12120.84
1,304.0,313.1,1720,28.7,106,0,0.06162790697674419,9.100000000000023,49364.0,8985.970000000001
1,303.9,313.1,1586,31.9,108,0,0.06809583858764187,9.200000000000045,50593.399999999994,9987.89
2,303.9,313.0,1901,22.5,110,0,0.057864281956864806,9.100000000000023,42772.5,7042.5
1,304.0,313.0,1397,42.4,113,0,0.08088761632068718,9.0,59232.799999999996,13271.199999999999
1,304.0,313.0,2012,21.1,115,0,0.05715705765407555,9.0,42453.200000000004,6604.3
1,304.0,313.0,2354,15.0,117,0,0.04970263381478335,9.0,35310.0,4695.0
1,304.0,313.1,1648,35.7,119,0,0.07220873786407767,9.100000000000023,58833.600000000006,11177.670000000002
1,304.0,313.2,1632,30.6,121,0,0.0741421568627451,9.199999999999989,49939.200000000004,9583.92
2,304.1,313.2,1427,46.9,123,0,0.0861948142957253,9.099999999999966,66926.3,14689.08
1,304.1,313.2,1452,48.0,126,0,0.08677685950413223,9.099999999999966,69696.0,15033.599999999999
1,304.0,313.2,1416,46.0,128,0,0.0903954802259887,9.199999999999989,65136.0,14407.199999999999
1,303.9,313.1,1310,62.9,130,0,0.09923664122137404,9.200000000000045,82399.0,19693.99
0,304.0,313.1,1408,39.8,132,0,0.09375,9.100000000000023,56038.399999999994,12461.38
2,303.9,313.1,1668,34.4,137,0,0.08213429256594725,9.200000000000045,57379.2,10770.640000000001
1,303.9,313.0,1551,36.8,140,0,0.09026434558349453,9.100000000000023,57076.799999999996,11518.4
0,303.9,313.0,1517,36.0,142,0,0.0936058009228741,9.100000000000023,54612.0,11268.0
0,303.8,312.9,1570,35.8,147,0,0.09363057324840764,9.099999999999966,56205.99999999999,11201.819999999998
1,303.8,312.8,1428,53.3,152,0,0.10644257703081232,9.0,76112.4,16672.239999999998
1,303.8,312.8,1503,40.0,154,0,0.10246174318030606,9.0,60120.0,12512.0
1,303.8,312.8,1416,58.7,156,0,0.11016949152542373,9.0,83119.2,18361.36
2,303.7,312.7,1396,47.3,158,0,0.11318051575931232,9.0,66030.8,14790.71
1,303.7,312.7,1335,51.1,161,0,0.12059925093632959,9.0,68218.5,15978.97
2,303.7,312.6,1671,30.5,163,0,0.09754637941352484,8.900000000000034,50965.5,9534.300000000001
1,303.7,312.7,1989,22.4,166,0,0.08345902463549522,9.0,44553.6,7004.48
1,303.7,312.7,1468,43.3,168,0,0.11444141689373297,9.0,63564.399999999994,13539.909999999998
0,303.7,312.6,1711,27.6,170,0,0.09935710111046171,8.900000000000034,47223.600000000006,8627.76
2,303.8,312.7,1488,41.3,175,0,0.11760752688172044,8.899999999999977,61454.399999999994,12914.509999999998
1,303.8,312.7,1664,29.3,178,0,0.10697115384615384,8.899999999999977,48755.200000000004,9162.11
2,303.8,312.7,1507,38.5,180,0,0.11944260119442601,8.899999999999977,58019.5,12038.949999999999
1,303.7,312.6,1466,42.5,183,0,0.12482946793997271,8.900000000000034,62305.0,13285.500000000002
1,303.7,312.5,1433,53.6,185,0,0.12909979064898813,8.800000000000011,76808.8,16750.0
1,303.7,312.5,1397,45.7,187,0,0.13385826771653545,8.800000000000011,63842.9,14281.25
2,303.7,312.6,1429,43.3,189,0,0.13226032190342898,8.900000000000034,61875.7,13535.58
1,303.7,312.7,1572,37.2,192,0,0.12213740458015267,9.0,58478.4,11632.44
2,303.7,312.7,1532,42.7,194,0,0.12663185378590078,9.0,65416.4,13352.29
2,303.7,312.7,1316,51.8,197,0,0.14969604863221886,9.0,68168.8,16197.859999999999
2,303.8,312.8,1420,47.9,200,0,0.14084507042253522,9.0,68018.0,14983.12
1,303.8,312.9,1589,37.2,203,0,0.1277533039647577,9.099999999999966,59110.8,11639.88
1,303.8,313.0,1365,59.9,205,1,0.15018315018315018,9.199999999999989,81763.5,18748.7
1,303.8,313.0,1633,32.9,207,0,0.1267605633802817,9.199999999999989,53725.7,10297.699999999999
1,303.9,313.0,1626,31.4,209,0,0.12853628536285364,9.100000000000023,51056.399999999994,9828.199999999999
1,303.9,313.1,1665,29.6,0,0,0.0,9.200000000000045,49284.0,9267.76
2,303.9,313.2,1350,47.2,2,0,0.0014814814814814814,9.300000000000011,63720.00000000001,14783.04
1,303.9,313.2,1590,31.9,5,0,0.0031446540880503146,9.300000000000011,50721.0,9991.08
2,304.0,313.2,1437,53.9,7,0,0.0048712595685455815,9.199999999999989,77454.3,16881.48
1,303.9,313.0,1403,48.3,10,0,0.007127583749109052,9.100000000000023,67764.9,15117.9
1,303.9,313.1,1440,41.1,12,0,0.008333333333333333,9.200000000000045,59184.0,12868.410000000002
2,303.9,313.1,1343,61.4,14,0,0.010424422933730455,9.200000000000045,82460.2,19224.34
0,303.9,313.1,1790,26.7,17,0,0.009497206703910615,9.200000000000045,47793.0,8359.77
2,303.8,313.1,2117,18.6,22,0,0.010392064241851677,9.300000000000011,39376.200000000004,5823.660000000001
1,303.8,313.1,1458,42.2,25,0,0.017146776406035666,9.300000000000011,61527.600000000006,13212.820000000002
1,303.6,312.9,1381,57.8,27,0,0.01955104996379435,9.299999999999955,79821.8,18085.62
1,303.6,312.9,1450,45.3,29,0,0.02,9.299999999999955,65685.0,14174.369999999999
1,303.7,312.9,1461,50.1,31,0,0.021218343600273786,9.199999999999989,73196.1,15676.289999999999
2,303.7,312.9,1511,41.0,33,0,0.02183984116479153,9.199999999999989,61951.0,12828.9
1,303.8,313.1,1394,45.4,36,0,0.02582496413199426,9.300000000000011,63287.6,14214.74
1,303.8,313.0,1499,42.3,38,0,0.025350233488992662,9.199999999999989,63407.7,13239.9
1,303.7,313.0,1457,44.1,40,0,0.027453671928620454,9.300000000000011,64253.700000000004,13803.300000000001
1,303.7,313.0,1753,29.0,42,0,0.023958927552766685,9.300000000000011,50837.0,9077.0
1,303.7,313.0,1694,28.0,44,0,0.025974025974025976,9.300000000000011,47432.0,8764.0
1,303.7,313.1,1683,28.4,46,0,0.027332144979203804,9.400000000000034,47797.2,8892.04
1,303.7,313.1,1496,47.4,48,0,0.03208556149732621,9.400000000000034,70910.4,14840.94
1,303.7,313.1,1721,34.8,50,0,0.02905287623474724,9.400000000000034,59890.799999999996,10895.88
1,303.6,313.0,1593,31.6,52,0,0.032642812303829254,9.399999999999977,50338.8,9890.800000000001
1,303.6,313.0,1575,38.3,54,0,0.03428571428571429,9.399999999999977,60322.49999999999,11987.9
1,303.5,313.0,1465,41.0,56,0,0.03822525597269624,9.5,60065.0,12833.0
1,303.6,313.1,1405,38.3,58,0,0.04128113879003559,9.5,53811.49999999999,11991.73
2,303.5,313.0,1902,21.6,60,0,0.031545741324921134,9.5,41083.200000000004,6760.8
2,303.4,312.9,1422,39.9,63,0,0.04430379746835443,9.5,56737.799999999996,12484.71
1,303.5,312.9,1332,52.9,66,0,0.04954954954954955,9.399999999999977,70462.8,16552.41
2,303.4,312.9,1307,54.3,68,0,0.05202754399387911,9.5,70970.09999999999,16990.469999999998
1,303.5,313.0,1322,59.5,71,0,0.05370650529500756,9.5,78659.0,18623.5
1,303.5,313.0,1547,40.3,73,0,0.04718810601163542,9.5,62344.1,12613.9
1,303.5,313.1,1897,23.6,75,0,0.03953610964681075,9.600000000000023,44769.200000000004,7389.160000000001
2,303.5,313.0,1403,51.9,77,0,0.0548823948681397,9.5,72815.7,16244.699999999999
1,303.5,313.0,1393,51.6,80,0,0.057430007178750894,9.5,71878.8,16150.800000000001
1,303.5,313.0,1482,38.5,82,0,0.0553306342780027,9.5,57057.0,12050.5
2,303.5,312.9,1572,44.7,84,0,0.05343511450381679,9.399999999999977,70268.40000000001,13986.63
1,303.5,312.9,1544,36.9,87,0,0.056347150259067356,9.399999999999977,56973.6,11546.009999999998
2,303.5,313.0,1492,46.1,89,0,0.0596514745308311,9.5,68781.2,14429.300000000001
